Filename,Background_file,Start_times,End_times,Freq_lows,Freq_highs
scape907.wav,whiteNoise_60.wav,[3.678],[5.0],[1000],[9116]
scape9070.wav,rain.wav,"[0.232, 3.419, 3.436]","[1.81, 5.0, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape9071.wav,rain.wav,[3.469],[5.0],[1000],[9116]
scape9072.wav,brownianNoise_60.wav,[3.637],[5.0],[1000],[9116]
scape9073.wav,rain.wav,"[0.615, 2.519]","[2.15, 4.081]","[1000, 1000]","[9116, 9116]"
scape9074.wav,backgroundbirds.wav,"[2.087, 2.884, 3.006]","[3.416, 4.463, 4.381]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape9075.wav,whiteNoise_60.wav,"[2.446, 3.105]","[3.919, 4.648]","[1000, 1000]","[9116, 9116]"
scape9076.wav,rain_litebirds.wav,"[0.353, 2.314]","[1.944, 3.65]","[1000, 1000]","[9116, 9116]"
scape9077.wav,rain_litebirds.wav,"[2.848, 3.441, 3.534]","[4.228, 4.904, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape9078.wav,backgroundbirds.wav,"[1.34, 1.87, 3.627]","[2.936, 3.328, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape9079.wav,brownianNoise_60.wav,[0.264],[1.622],[1000],[9116]
scape908.wav,backgroundbirds.wav,[],[],[],[]
scape9080.wav,backgroundbirds2.wav,[0.63],[2.201],[1000],[9116]
scape9081.wav,rain_litebirds.wav,[1.628],[2.989],[1000],[9116]
scape9082.wav,backgroundbirds2.wav,[1.973],[3.58],[1000],[9116]
scape9083.wav,rain.wav,"[1.492, 3.4]","[2.942, 5.0]","[1000, 1000]","[9116, 9116]"
scape9084.wav,backgroundbirds.wav,"[1.691, 2.881, 3.4]","[3.142, 4.453, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape9085.wav,backgroundbirds2.wav,"[0.552, 2.743, 3.539]","[1.888, 4.354, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape9086.wav,rain.wav,[0.928],[2.316],[1000],[9116]
scape9087.wav,windy_60.wav,"[0.999, 1.128, 1.577]","[2.416, 2.729, 2.934]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape9088.wav,backgroundbirds.wav,[],[],[],[]
scape9089.wav,whiteNoise_60.wav,"[0.935, 1.452, 2.508]","[2.316, 2.99, 4.077]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape909.wav,windy_60.wav,[2.593],[4.153],[1000],[9116]
scape9090.wav,whiteNoise_60.wav,[],[],[],[]
scape9091.wav,rain_litebirds.wav,"[0.627, 2.0, 3.673]","[2.172, 3.446, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape9092.wav,backgroundbirds.wav,[],[],[],[]
scape9093.wav,rain_litebirds.wav,"[0.46, 3.514, 3.589]","[1.793, 5.0, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape9094.wav,windy_60.wav,[],[],[],[]
scape9095.wav,rain.wav,"[0.93, 3.443]","[2.309, 4.957]","[1000, 1000]","[9116, 9116]"
scape9096.wav,whiteNoise_60.wav,"[0.411, 3.418]","[1.865, 5.0]","[1000, 1000]","[9116, 9116]"
scape9097.wav,rain_litebirds.wav,"[2.485, 3.23, 3.457]","[4.008, 4.607, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape9098.wav,windy_60.wav,[2.042],[3.361],[1000],[9116]
scape9099.wav,backgroundbirds2.wav,"[0.757, 1.012, 3.547]","[2.303, 2.601, 4.907]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape91.wav,rain.wav,[],[],[],[]
scape910.wav,brownianNoise_60.wav,[],[],[],[]
scape9100.wav,rain_litebirds.wav,[],[],[],[]
scape9101.wav,windy_60.wav,[0.708],[2.211],[1000],[9116]
scape9102.wav,rain.wav,[0.667],[2.058],[1000],[9116]
scape9103.wav,pinkNoise_60.wav,"[0.949, 1.858]","[2.515, 3.329]","[1000, 1000]","[9116, 9116]"
scape9104.wav,brownianNoise_60.wav,"[1.56, 3.578, 3.61]","[2.899, 5.0, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape9105.wav,brownianNoise_60.wav,"[0.023, 0.786, 3.504]","[1.42, 2.228, 4.946]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape9106.wav,rain_litebirds.wav,"[3.436, 3.48]","[5.0, 5.0]","[1000, 1000]","[9116, 9116]"
scape9107.wav,backgroundbirds2.wav,[2.969],[4.312],[1000],[9116]
scape9108.wav,rain_litebirds.wav,[],[],[],[]
scape9109.wav,brownianNoise_60.wav,[],[],[],[]
scape911.wav,rain.wav,"[2.642, 3.44]","[4.244, 5.0]","[1000, 1000]","[9116, 9116]"
scape9110.wav,backgroundbirds.wav,[3.108],[4.616],[1000],[9116]
scape9111.wav,windy_60.wav,[0.207],[1.644],[1000],[9116]
scape9112.wav,pinkNoise_60.wav,"[3.42, 3.521, 3.532]","[5.0, 5.0, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape9113.wav,pinkNoise_60.wav,"[1.142, 2.348, 3.667]","[2.643, 3.858, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape9114.wav,whiteNoise_60.wav,[1.286],[2.773],[1000],[9116]
scape9115.wav,backgroundbirds2.wav,[3.542],[5.0],[1000],[9116]
scape9116.wav,rain_litebirds.wav,[],[],[],[]
scape9117.wav,whiteNoise_60.wav,[1.089],[2.416],[1000],[9116]
scape9118.wav,pinkNoise_60.wav,"[1.714, 3.412]","[3.294, 5.0]","[1000, 1000]","[9116, 9116]"
scape9119.wav,brownianNoise_60.wav,"[2.584, 3.522]","[4.159, 4.876]","[1000, 1000]","[9116, 9116]"
scape912.wav,whiteNoise_60.wav,"[1.307, 3.453]","[2.63, 5.0]","[1000, 1000]","[9116, 9116]"
scape9120.wav,windy_60.wav,[1.458],[2.779],[1000],[9116]
scape9121.wav,backgroundbirds.wav,[0.019],[1.425],[1000],[9116]
scape9122.wav,pinkNoise_60.wav,[1.89],[3.287],[1000],[9116]
scape9123.wav,rain.wav,"[0.55, 0.97]","[2.079, 2.518]","[1000, 1000]","[9116, 9116]"
scape9124.wav,pinkNoise_60.wav,"[0.15, 1.821, 3.615]","[1.642, 3.201, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape9125.wav,rain.wav,[],[],[],[]
scape9126.wav,whiteNoise_60.wav,"[0.094, 2.016]","[1.499, 3.611]","[1000, 1000]","[9116, 9116]"
scape9127.wav,windy_60.wav,[1.078],[2.582],[1000],[9116]
scape9128.wav,backgroundbirds.wav,[2.744],[4.112],[1000],[9116]
scape9129.wav,pinkNoise_60.wav,"[1.72, 2.711]","[3.22, 4.209]","[1000, 1000]","[9116, 9116]"
scape913.wav,rain.wav,"[0.143, 0.532, 3.485]","[1.505, 2.049, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape9130.wav,brownianNoise_60.wav,"[1.173, 1.318, 2.245]","[2.762, 2.671, 3.717]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape9131.wav,rain.wav,"[2.535, 3.486, 3.625]","[4.113, 4.812, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape9132.wav,rain.wav,[3.138],[4.658],[1000],[9116]
scape9133.wav,backgroundbirds.wav,[],[],[],[]
scape9134.wav,pinkNoise_60.wav,"[0.597, 2.705, 3.396]","[2.149, 4.079, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape9135.wav,rain_litebirds.wav,[3.588],[5.0],[1000],[9116]
scape9136.wav,whiteNoise_60.wav,[0.453],[1.925],[1000],[9116]
scape9137.wav,rain.wav,"[0.294, 1.946, 3.651]","[1.756, 3.442, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape9138.wav,rain_litebirds.wav,[],[],[],[]
scape9139.wav,pinkNoise_60.wav,"[2.479, 3.351, 3.58]","[3.884, 4.843, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape914.wav,pinkNoise_60.wav,"[1.06, 1.402, 3.603]","[2.382, 2.941, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape9140.wav,rain_litebirds.wav,[],[],[],[]
scape9141.wav,backgroundbirds2.wav,"[1.297, 2.532]","[2.616, 4.122]","[1000, 1000]","[9116, 9116]"
scape9142.wav,windy_60.wav,"[0.297, 2.454, 3.04]","[1.707, 3.933, 4.409]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape9143.wav,backgroundbirds.wav,"[1.039, 2.648, 3.66]","[2.627, 4.181, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape9144.wav,rain.wav,"[1.575, 3.037]","[3.068, 4.513]","[1000, 1000]","[9116, 9116]"
scape9145.wav,backgroundbirds.wav,[],[],[],[]
scape9146.wav,rain.wav,"[0.372, 0.677, 1.115]","[1.79, 2.053, 2.461]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape9147.wav,rain_litebirds.wav,"[1.571, 3.41, 3.598]","[3.143, 5.0, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape9148.wav,windy_60.wav,"[0.673, 1.747]","[2.033, 3.27]","[1000, 1000]","[9116, 9116]"
scape9149.wav,backgroundbirds.wav,"[0.683, 2.187, 3.438]","[2.249, 3.705, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape915.wav,brownianNoise_60.wav,"[0.551, 1.316, 3.249]","[2.138, 2.686, 4.633]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape9150.wav,brownianNoise_60.wav,"[0.353, 1.91, 3.571]","[1.697, 3.405, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape9151.wav,brownianNoise_60.wav,[2.396],[3.778],[1000],[9116]
scape9152.wav,rain_litebirds.wav,[],[],[],[]
scape9153.wav,brownianNoise_60.wav,[1.973],[3.391],[1000],[9116]
scape9154.wav,backgroundbirds.wav,[],[],[],[]
scape9155.wav,backgroundbirds2.wav,[0.413],[1.99],[1000],[9116]
scape9156.wav,pinkNoise_60.wav,[],[],[],[]
scape9157.wav,pinkNoise_60.wav,[3.546],[4.891],[1000],[9116]
scape9158.wav,backgroundbirds.wav,[],[],[],[]
scape9159.wav,rain_litebirds.wav,[3.669],[5.0],[1000],[9116]
scape916.wav,pinkNoise_60.wav,[1.813],[3.236],[1000],[9116]
scape9160.wav,rain.wav,[],[],[],[]
scape9161.wav,brownianNoise_60.wav,"[0.098, 0.153, 3.672]","[1.625, 1.69, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape9162.wav,windy_60.wav,[3.389],[4.843],[1000],[9116]
scape9163.wav,rain_litebirds.wav,"[0.096, 1.488, 3.398]","[1.634, 3.005, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape9164.wav,backgroundbirds2.wav,[],[],[],[]
scape9165.wav,backgroundbirds2.wav,"[0.345, 0.357, 2.497]","[1.807, 1.795, 4.002]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape9166.wav,backgroundbirds.wav,"[0.296, 2.022, 3.399]","[1.635, 3.411, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape9167.wav,pinkNoise_60.wav,"[0.538, 1.27]","[2.131, 2.663]","[1000, 1000]","[9116, 9116]"
scape9168.wav,backgroundbirds2.wav,"[0.837, 3.642]","[2.315, 5.0]","[1000, 1000]","[9116, 9116]"
scape9169.wav,rain_litebirds.wav,[],[],[],[]
scape917.wav,backgroundbirds2.wav,"[1.82, 2.308, 3.497]","[3.276, 3.789, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape9170.wav,pinkNoise_60.wav,[],[],[],[]
scape9171.wav,whiteNoise_60.wav,"[0.097, 0.198]","[1.634, 1.681]","[1000, 1000]","[9116, 9116]"
scape9172.wav,rain.wav,[3.005],[4.452],[1000],[9116]
scape9173.wav,whiteNoise_60.wav,"[0.359, 1.365]","[1.716, 2.807]","[1000, 1000]","[9116, 9116]"
scape9174.wav,brownianNoise_60.wav,"[1.801, 3.249]","[3.254, 4.834]","[1000, 1000]","[9116, 9116]"
scape9175.wav,rain_litebirds.wav,"[0.75, 1.308, 3.229]","[2.151, 2.665, 4.788]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape9176.wav,backgroundbirds.wav,[1.497],[2.937],[1000],[9116]
scape9177.wav,rain_litebirds.wav,[3.429],[5.0],[1000],[9116]
scape9178.wav,pinkNoise_60.wav,"[0.07, 0.432, 2.805]","[1.512, 1.951, 4.223]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape9179.wav,windy_60.wav,"[0.582, 0.706, 3.562]","[2.05, 2.217, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape918.wav,brownianNoise_60.wav,"[0.761, 3.586, 3.598]","[2.088, 5.0, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape9180.wav,backgroundbirds2.wav,"[2.169, 3.416, 3.504]","[3.576, 4.91, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape9181.wav,rain.wav,[3.631],[5.0],[1000],[9116]
scape9182.wav,backgroundbirds2.wav,"[0.178, 0.209]","[1.549, 1.558]","[1000, 1000]","[9116, 9116]"
scape9183.wav,brownianNoise_60.wav,"[1.157, 2.908]","[2.714, 4.503]","[1000, 1000]","[9116, 9116]"
scape9184.wav,pinkNoise_60.wav,[3.277],[4.832],[1000],[9116]
scape9185.wav,rain.wav,[1.108],[2.716],[1000],[9116]
scape9186.wav,rain.wav,[1.594],[3.081],[1000],[9116]
scape9187.wav,backgroundbirds2.wav,[],[],[],[]
scape9188.wav,backgroundbirds2.wav,"[0.802, 0.986, 2.032]","[2.228, 2.327, 3.504]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape9189.wav,pinkNoise_60.wav,"[2.113, 3.486]","[3.502, 5.0]","[1000, 1000]","[9116, 9116]"
scape919.wav,backgroundbirds2.wav,"[0.586, 2.616]","[2.115, 4.045]","[1000, 1000]","[9116, 9116]"
scape9190.wav,rain_litebirds.wav,"[1.463, 2.16]","[2.89, 3.561]","[1000, 1000]","[9116, 9116]"
scape9191.wav,rain.wav,"[0.094, 1.075, 2.573]","[1.532, 2.505, 3.891]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape9192.wav,rain_litebirds.wav,[2.022],[3.576],[1000],[9116]
scape9193.wav,rain.wav,[2.949],[4.55],[1000],[9116]
scape9194.wav,pinkNoise_60.wav,[1.899],[3.315],[1000],[9116]
scape9195.wav,backgroundbirds2.wav,"[2.644, 3.616]","[4.102, 5.0]","[1000, 1000]","[9116, 9116]"
scape9196.wav,backgroundbirds2.wav,[3.423],[5.0],[1000],[9116]
scape9197.wav,pinkNoise_60.wav,"[0.782, 1.73]","[2.163, 3.137]","[1000, 1000]","[9116, 9116]"
scape9198.wav,backgroundbirds.wav,[],[],[],[]
scape9199.wav,backgroundbirds2.wav,"[3.118, 3.395]","[4.726, 5.0]","[1000, 1000]","[9116, 9116]"
scape92.wav,backgroundbirds.wav,[3.624],[5.0],[1000],[9116]
scape920.wav,rain_litebirds.wav,"[3.393, 3.432, 3.622]","[5.0, 5.0, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape9200.wav,backgroundbirds2.wav,"[0.23, 3.639]","[1.582, 5.0]","[1000, 1000]","[9116, 9116]"
scape9201.wav,rain_litebirds.wav,[3.443],[5.0],[1000],[9116]
scape9202.wav,pinkNoise_60.wav,"[1.02, 2.236]","[2.426, 3.686]","[1000, 1000]","[9116, 9116]"
scape9203.wav,rain.wav,"[0.379, 1.344, 2.759]","[1.907, 2.692, 4.161]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape9204.wav,whiteNoise_60.wav,"[3.554, 3.584]","[5.0, 5.0]","[1000, 1000]","[9116, 9116]"
scape9205.wav,rain_litebirds.wav,"[2.445, 3.097]","[3.904, 4.604]","[1000, 1000]","[9116, 9116]"
scape9206.wav,whiteNoise_60.wav,"[1.899, 2.899, 3.062]","[3.29, 4.39, 4.402]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape9207.wav,backgroundbirds.wav,"[1.812, 3.673]","[3.197, 5.0]","[1000, 1000]","[9116, 9116]"
scape9208.wav,backgroundbirds.wav,[1.615],[2.948],[1000],[9116]
scape9209.wav,windy_60.wav,"[1.951, 2.978]","[3.38, 4.551]","[1000, 1000]","[9116, 9116]"
scape921.wav,backgroundbirds2.wav,[3.535],[5.0],[1000],[9116]
scape9210.wav,rain.wav,"[2.893, 2.952]","[4.344, 4.384]","[1000, 1000]","[9116, 9116]"
scape9211.wav,backgroundbirds.wav,"[0.755, 2.185, 3.182]","[2.134, 3.526, 4.526]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape9212.wav,whiteNoise_60.wav,"[0.649, 2.921, 3.137]","[1.987, 4.375, 4.46]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape9213.wav,backgroundbirds.wav,[3.373],[4.902],[1000],[9116]
scape9214.wav,rain_litebirds.wav,[],[],[],[]
scape9215.wav,rain_litebirds.wav,"[0.441, 1.009, 2.887]","[1.776, 2.58, 4.212]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape9216.wav,backgroundbirds2.wav,[1.544],[3.03],[1000],[9116]
scape9217.wav,backgroundbirds2.wav,"[0.193, 0.676]","[1.754, 2.228]","[1000, 1000]","[9116, 9116]"
scape9218.wav,whiteNoise_60.wav,[0.823],[2.208],[1000],[9116]
scape9219.wav,brownianNoise_60.wav,[3.155],[4.719],[1000],[9116]
scape922.wav,backgroundbirds.wav,[],[],[],[]
scape9220.wav,pinkNoise_60.wav,"[3.433, 3.471]","[5.0, 4.896]","[1000, 1000]","[9116, 9116]"
scape9221.wav,pinkNoise_60.wav,[],[],[],[]
scape9222.wav,pinkNoise_60.wav,"[2.148, 3.481]","[3.724, 5.0]","[1000, 1000]","[9116, 9116]"
scape9223.wav,brownianNoise_60.wav,[],[],[],[]
scape9224.wav,backgroundbirds2.wav,[],[],[],[]
scape9225.wav,whiteNoise_60.wav,[],[],[],[]
scape9226.wav,rain_litebirds.wav,[],[],[],[]
scape9227.wav,backgroundbirds.wav,[0.335],[1.864],[1000],[9116]
scape9228.wav,backgroundbirds.wav,"[0.355, 3.551]","[1.698, 5.0]","[1000, 1000]","[9116, 9116]"
scape9229.wav,rain.wav,[],[],[],[]
scape923.wav,rain.wav,"[0.708, 3.476, 3.68]","[2.047, 5.0, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape9230.wav,whiteNoise_60.wav,[2.112],[3.45],[1000],[9116]
scape9231.wav,windy_60.wav,[],[],[],[]
scape9232.wav,rain.wav,"[0.465, 0.498]","[2.0, 1.861]","[1000, 1000]","[9116, 9116]"
scape9233.wav,brownianNoise_60.wav,[],[],[],[]
scape9234.wav,backgroundbirds.wav,"[1.796, 2.646]","[3.304, 4.041]","[1000, 1000]","[9116, 9116]"
scape9235.wav,rain_litebirds.wav,[],[],[],[]
scape9236.wav,backgroundbirds2.wav,"[1.924, 3.513]","[3.346, 5.0]","[1000, 1000]","[9116, 9116]"
scape9237.wav,whiteNoise_60.wav,[2.306],[3.644],[1000],[9116]
scape9238.wav,pinkNoise_60.wav,[],[],[],[]
scape9239.wav,rain_litebirds.wav,[],[],[],[]
scape924.wav,windy_60.wav,[1.297],[2.788],[1000],[9116]
scape9240.wav,backgroundbirds2.wav,[3.654],[5.0],[1000],[9116]
scape9241.wav,rain.wav,"[0.389, 1.779, 3.145]","[1.917, 3.358, 4.697]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape9242.wav,windy_60.wav,"[1.206, 1.79]","[2.814, 3.15]","[1000, 1000]","[9116, 9116]"
scape9243.wav,backgroundbirds.wav,"[0.338, 2.758]","[1.834, 4.106]","[1000, 1000]","[9116, 9116]"
scape9244.wav,pinkNoise_60.wav,[3.464],[5.0],[1000],[9116]
scape9245.wav,brownianNoise_60.wav,[],[],[],[]
scape9246.wav,backgroundbirds.wav,"[1.315, 1.906]","[2.67, 3.366]","[1000, 1000]","[9116, 9116]"
scape9247.wav,brownianNoise_60.wav,[],[],[],[]
scape9248.wav,pinkNoise_60.wav,"[2.213, 3.494]","[3.785, 5.0]","[1000, 1000]","[9116, 9116]"
scape9249.wav,rain.wav,[3.664],[5.0],[1000],[9116]
scape925.wav,brownianNoise_60.wav,"[2.662, 3.615, 3.623]","[3.997, 5.0, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape9250.wav,backgroundbirds.wav,"[2.53, 3.404, 3.586]","[3.959, 5.0, 4.976]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape9251.wav,pinkNoise_60.wav,"[1.148, 3.404, 3.418]","[2.666, 5.0, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape9252.wav,rain.wav,"[0.65, 2.808]","[2.169, 4.164]","[1000, 1000]","[9116, 9116]"
scape9253.wav,backgroundbirds2.wav,[0.613],[1.977],[1000],[9116]
scape9254.wav,backgroundbirds2.wav,"[1.544, 1.808]","[2.871, 3.208]","[1000, 1000]","[9116, 9116]"
scape9255.wav,backgroundbirds.wav,[],[],[],[]
scape9256.wav,rain.wav,[0.745],[2.189],[1000],[9116]
scape9257.wav,rain_litebirds.wav,"[2.153, 2.764, 3.389]","[3.531, 4.226, 4.808]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape9258.wav,backgroundbirds.wav,[],[],[],[]
scape9259.wav,windy_60.wav,[1.234],[2.835],[1000],[9116]
scape926.wav,pinkNoise_60.wav,[],[],[],[]
scape9260.wav,rain_litebirds.wav,"[2.846, 3.403, 3.443]","[4.303, 5.0, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape9261.wav,brownianNoise_60.wav,"[0.249, 1.482, 3.112]","[1.839, 2.922, 4.504]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape9262.wav,pinkNoise_60.wav,"[2.327, 3.451]","[3.864, 5.0]","[1000, 1000]","[9116, 9116]"
scape9263.wav,backgroundbirds.wav,"[1.003, 1.893, 2.588]","[2.522, 3.435, 4.139]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape9264.wav,rain_litebirds.wav,[],[],[],[]
scape9265.wav,brownianNoise_60.wav,[],[],[],[]
scape9266.wav,windy_60.wav,[1.916],[3.298],[1000],[9116]
scape9267.wav,backgroundbirds2.wav,"[0.017, 2.526]","[1.408, 3.924]","[1000, 1000]","[9116, 9116]"
scape9268.wav,pinkNoise_60.wav,[],[],[],[]
scape9269.wav,rain.wav,"[0.437, 0.49, 1.312]","[1.887, 1.962, 2.742]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape927.wav,brownianNoise_60.wav,"[0.921, 0.966, 1.818]","[2.28, 2.47, 3.171]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape9270.wav,whiteNoise_60.wav,[],[],[],[]
scape9271.wav,windy_60.wav,"[3.409, 3.434, 3.666]","[5.0, 5.0, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape9272.wav,backgroundbirds2.wav,[0.916],[2.481],[1000],[9116]
scape9273.wav,windy_60.wav,[2.713],[4.267],[1000],[9116]
scape9274.wav,backgroundbirds.wav,[],[],[],[]
scape9275.wav,brownianNoise_60.wav,[],[],[],[]
scape9276.wav,windy_60.wav,"[1.357, 1.42, 3.417]","[2.717, 2.767, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape9277.wav,brownianNoise_60.wav,[3.401],[5.0],[1000],[9116]
scape9278.wav,whiteNoise_60.wav,[],[],[],[]
scape9279.wav,windy_60.wav,[],[],[],[]
scape928.wav,backgroundbirds.wav,"[2.766, 3.672]","[4.156, 5.0]","[1000, 1000]","[9116, 9116]"
scape9280.wav,rain_litebirds.wav,"[1.39, 3.008, 3.629]","[2.941, 4.353, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape9281.wav,rain.wav,"[2.459, 3.451, 3.566]","[3.928, 5.0, 4.988]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape9282.wav,pinkNoise_60.wav,[],[],[],[]
scape9283.wav,brownianNoise_60.wav,"[1.903, 3.62]","[3.352, 5.0]","[1000, 1000]","[9116, 9116]"
scape9284.wav,rain_litebirds.wav,"[1.211, 2.905, 3.477]","[2.572, 4.362, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape9285.wav,windy_60.wav,[3.324],[4.696],[1000],[9116]
scape9286.wav,brownianNoise_60.wav,[1.815],[3.227],[1000],[9116]
scape9287.wav,brownianNoise_60.wav,"[0.844, 1.388, 3.461]","[2.31, 2.835, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape9288.wav,rain.wav,[],[],[],[]
scape9289.wav,brownianNoise_60.wav,[1.158],[2.742],[1000],[9116]
scape929.wav,rain_litebirds.wav,"[1.321, 2.058]","[2.642, 3.543]","[1000, 1000]","[9116, 9116]"
scape9290.wav,whiteNoise_60.wav,[0.632],[2.138],[1000],[9116]
scape9291.wav,rain.wav,"[0.245, 3.17, 3.399]","[1.632, 4.725, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape9292.wav,backgroundbirds.wav,[3.652],[5.0],[1000],[9116]
scape9293.wav,windy_60.wav,"[1.305, 3.56]","[2.831, 5.0]","[1000, 1000]","[9116, 9116]"
scape9294.wav,rain.wav,"[0.193, 0.655, 3.027]","[1.541, 2.097, 4.413]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape9295.wav,rain.wav,"[0.524, 1.38, 1.967]","[1.996, 2.732, 3.551]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape9296.wav,windy_60.wav,"[1.093, 2.171, 2.962]","[2.575, 3.505, 4.542]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape9297.wav,backgroundbirds.wav,"[1.34, 3.315, 3.608]","[2.691, 4.826, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape9298.wav,rain_litebirds.wav,[],[],[],[]
scape9299.wav,rain.wav,"[1.415, 2.767]","[2.993, 4.269]","[1000, 1000]","[9116, 9116]"
scape93.wav,pinkNoise_60.wav,"[2.242, 3.552]","[3.71, 5.0]","[1000, 1000]","[9116, 9116]"
scape930.wav,brownianNoise_60.wav,[0.957],[2.505],[1000],[9116]
scape9300.wav,windy_60.wav,[],[],[],[]
scape9301.wav,rain_litebirds.wav,[3.263],[4.689],[1000],[9116]
scape9302.wav,whiteNoise_60.wav,[],[],[],[]
scape9303.wav,rain.wav,[],[],[],[]
scape9304.wav,backgroundbirds.wav,[],[],[],[]
scape9305.wav,backgroundbirds2.wav,[],[],[],[]
scape9306.wav,rain.wav,[],[],[],[]
scape9307.wav,backgroundbirds.wav,"[0.766, 1.548, 3.281]","[2.161, 2.962, 4.723]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape9308.wav,rain_litebirds.wav,"[2.018, 2.376]","[3.497, 3.86]","[1000, 1000]","[9116, 9116]"
scape9309.wav,windy_60.wav,"[1.068, 2.404]","[2.537, 3.789]","[1000, 1000]","[9116, 9116]"
scape931.wav,windy_60.wav,[],[],[],[]
scape9310.wav,pinkNoise_60.wav,"[2.329, 2.349, 3.433]","[3.829, 3.821, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape9311.wav,backgroundbirds.wav,[2.601],[4.123],[1000],[9116]
scape9312.wav,windy_60.wav,"[3.397, 3.504]","[5.0, 5.0]","[1000, 1000]","[9116, 9116]"
scape9313.wav,rain.wav,[0.842],[2.165],[1000],[9116]
